word,reading_hiragana,meaning_ko,source_title,source_author,source_url,example_jp,example_ko,source
顧客,こきゃく,고객,青い絨毯,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/56797_ruby_56869.zip,この計理士は五十がらみの年齢に似もやらぬ少年詩人の如き気分屋で、ええ天気やさかい仕事してられえへんどすわと言って大概のお天気の日は外出し、酒も飲まず女遊びもしないけれども、仕事の期日に遅れるために顧客も失い貧乏もするという様子である。,,public_domain:青空文庫:青い絨毯:坂口安吾
微小,びしょう,미소,青鬼の褌を洗う女,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42877_ruby_27472.zip,有利の時にはちっともつけあがらず、相撲しすぎるということがなく、理づめに慎重にさばいて行く、いかにも都会的な理智とたしなみと落着きが感じられるくせに、不利に対して敏感すぎて、彼の力量なら充分押しかえせる微小な不利にも頭の方で先廻りをして敗北という結果の方を感じてしまう。,,public_domain:青空文庫:青鬼の褌を洗う女:坂口安吾
戦災,せんさい,전재,青鬼の褌を洗う女,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42877_ruby_27472.zip,戦争中は同じ会社の事務員だったのだが、戦災で一挙に肉親を失った。,,public_domain:青空文庫:青鬼の褌を洗う女:坂口安吾
着陸,ちゃくりく,착륙,青鬼の褌を洗う女,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42877_ruby_27472.zip,雪夫や、シッカリ、がんばれ負けるなというかと思うと、じれったいね、おまえ飛行機乗りは見張りがついてるわけじゃないんだから、敵陣へ着陸して、降参して、助けて貰えばいいじゃないか。,,public_domain:青空文庫:青鬼の褌を洗う女:坂口安吾
秘書,ひしょ,비서,青鬼の褌を洗う女,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42877_ruby_27472.zip,久須美の秘書の田代さんというのが、久須美から資本をかりて内職にさるマーケットへ一杯のみ屋をひらくについて、ノブ子さんが根が飲食店の娘で客商売にはあつらえ向きにできてるものだから、表向きはノブ子さんをマダムというように頼んだわけだが、まだ二十、マダムになったときが十九というのだから嘘みたいだけど、実際チャッカリ、堂々と一人前以上に営業しているのである。,,public_domain:青空文庫:青鬼の褌を洗う女:坂口安吾
野外,やがい,야외,諦めている子供たち,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45733_ruby_23966.zip,私の小学校の根津校長先生は大いに男の子も育てようと大きな願いをいだいていられるように見受けられたが、その小学校にすらも野外運動場が全くない。,,public_domain:青空文庫:諦めている子供たち:坂口安吾
個別,こべつ,개별,悪妻論,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/56808_ruby_58779.zip,武家政治このかた、日本には恋愛というものが封じられ、恋愛は不義で、若気のアヤマチなどと云って、恋愛の心情に対する省察も、若気のアヤマチ以上に深入りして個別的に考えられたこともない。,,public_domain:青空文庫:悪妻論:坂口安吾
基盤,きばん,기반,悪妻論,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/56808_ruby_58779.zip,その心情の基盤はきわめて薄弱なものだ。,,public_domain:青空文庫:悪妻論:坂口安吾
手がける,てがける,손수 다루다,足のない男と首のない男,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42902_ruby_23074.zip,昔は郡山先生が手がける酒は命にかゝはるものにきまつてゐた。,,public_domain:青空文庫:足のない男と首のない男:坂口安吾
見かける,みかける,눈에 띄다,足のない男と首のない男,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42902_ruby_23074.zip,ところがこの男は毎日職業野球を見物してゐるだけが能かと思ふと、さうではないので、万歳も見てゐるし、安来節の小屋でカケ声をかけてゐることもあるし、浪花節でもレビューでも何でも行儀の悪い見物人ののさばるところはどこでもこの男を見かけることができて、その中で誰よりものさばつて行儀が悪い。,,public_domain:青空文庫:足のない男と首のない男:坂口安吾
退職,たいしょく,퇴직,足のない男と首のない男,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42902_ruby_23074.zip,彼は熱療法の病院を退職すると、その次には浅草の安来節の座付作者になつて、まつたくどうも、かういふところにも脚本家などの必要があつたのかネ、私は知らなかつた。,,public_domain:青空文庫:足のない男と首のない男:坂口安吾
まるまる,まるまる,통째로,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,そして八人の子供はまるまるとふとっていたものである。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
万能,ばんのう,만능,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,鉄製のサヤのもあったし、木製のサヤのもあったが、この山刀の斬れ味は格別で、薪を叩き斬ることもできれば、リンゴやジャガイモの皮をむくこともできて、万能の用途があった。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
上昇,じょうしょう,상승,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,音速の壁「超音ジェット機」という映画によると飛行機がマック一（音速）に近づくと空気の抵抗の壁にぶつかり機体がはげしく震動し上昇桿がきかなくなって墜落してしまう。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
上空,じょうくう,상공,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,今日では、空とぶ円盤が村の上空を通って行った、なぞという。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
人材,じんざい,인재,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,ところが私は戦争で気がたっていたせいか易々これらをなしとげ、まったく動じる色がなかったので、採鉱課長が公式の席において「坂口氏は当炭坑が坑夫として採用したい唯一の人材である」というような讃辞を呈し、私はまたそれに答えて「落盤事故がなかったのは、小生のイカンと致すところである」というように述べておいた。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
仕立てる,したてる,만들어 내다,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,もっとも、巴里や北京の料理人なら天下の珍味に仕立てる材料もガランドウの手にかかってはただ鍋にグツグツ煮るだけのことで、アクをぬくことを知らないから、決して美味をたのしむというわけにはいかなかったが、ハキダメへ捨てるものを常食してやがると人々に後指をさされた彼の貧乏も、今から思えば豪勢きわまる貧乏だ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
克服,こくふく,극복,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,対局の前夜から棋士は不眠を克服するのに苦労するのだもの」なるほど、モットモ千万とはこのことで、十分に眠れば有利と分りながら、眠ることができないほど棋士は亢奮しているものなのであろう。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
原型,げんけい,원형,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,そのとき、原城の跡がほぼ原型のまま畑になっているのに一驚したのであった。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
原子,げんし,원자,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,広島には石に映ったまま消えない人間の影が実在しているし、原子バクダンというものは、そのバクハツの姿のはなはだしく美しいものではあるが、人はそれを見た瞬間に死ななければならない。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
周期,しゅうき,주기,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,しかし、引越しの性分というものにも、だいたい周期というものがあって、中には夜逃げだとか、環境が気に入らないことからという不測の事故もあるかも知れんが、北斎のように百回ちかい引越しはひどすぎるようだ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
外貨,がいか,외화,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,彼は戦争前も戦争後も一貫して外貨カクトクの貿易用織物以外は絶対に作らぬという意地を通している。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
守備,しゅび,수비,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,升田は自分の守備をお留守に、バタバタバタと敵を倒す攻め手を構想し、それに熱中し、酔っていたようだ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
家計,かけい,가계,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,家計費をチョロマカスので、それを私の小遣いでうめるのが毎月の例であるから、てんで私に頭が上らない。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
審査,しんさ,심사,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,芥川賞の審査内容を具体的に報告しろというような文芸批評家の意見が諸々にあがっていた折であるから、これも世論の一とみて一度録音してみるのも面白いかも知れない。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
当選,とうせん,당선,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,今期の芥川賞には、森鴎外の小倉滞在中の日記をテーマにした九州在住の作家の作品が当選作の一つとなった。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
応急,おうきゅう,응급,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,手術の方は素人の応急手術の場面が多く、内臓からピストルのタマをぬいて、これもコテで焼いて消毒する。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
慣例,かんれい,관례,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,「お前は信頼すべき大バカヤローである」と表彰状を与えるような慣例をつくっておけば、口が滑ってもマチガイはない。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
手順,てじゅん,순서,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,こういう手続きを順々にふまないと田舎の人にはわからないのであるが、これは映画の本筋には無関係なことで、これまでくどい手順をふんで田舎のセンスに順応するというのは芸術としては非常に退歩だ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
最年少,さいねんしょう,최연소,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,二人ともそのチームの最年少選手であったように思うが、さすがに素質は当時からかなり光っていた。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
最年長,さいねんちょう,최연장,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,檀君らは、小生を最年長の故によって、事々に代表者とあがめ、ために私は雪上にハダカで演説もしなければならなかったし、坑内千五百尺の底においてアッサク空気のドリルをつかい、またダイナマイトを爆発させなければならなかった。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
架空,かくう,가공,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,日本の現状はといえば、よその国では架空の怪談で人生の景品にすぎないような空とぶ円盤が、日本の北辺の海岸では実在する怪物らしい有様で、世間なみに怪談に打ち興じていられない身分のようである。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
柔軟性,じゅうなんせい,유연성,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,いつでも地をけって飛びだす柔軟性をひそめて全部の力の支点となっている。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
棄権,きけん,기권,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,女房に限らず、拙者も本日の特別料理は棄権いたそう」「ジョ冗談じゃないですよ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
無念な,むねんな,분한,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,どうも人間は、年をとるとハゲるな」「無念ながら、そのようで」「人間のハゲにはヒタイからハゲるのと、脳天からハゲるのと二種類あるな」「御明察で」「この両方のハゲが分らぬようなマゲを発明いたせ」というのでチョンマゲができたのかも知れないな。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
独裁,どくさい,독재,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,だいたいにおいて一代にして名をなした独裁者のような偉大な成り上り者は概ね天才的な人物であるから狂人と紙一重の危険人物と考えてよろしいかと思う。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
皇居,こうきょ,황거,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,あれが皇居だ、あれが銀座だとハシャイでいたのは一分三十秒である。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
私用,しよう,사적인 용무,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,言葉というものは個人が特殊に私用することができるものであるから、自分の独特の意味や慣用をつくっておくと便利なものである。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
立腹,りっぷく,화남,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,この宿主は第三国人だかで、呉清源とは特別な縁故の人であったが、ジコーサマとは何のツナがりもない赤の他人であるが、あまりの乱暴ローゼキにカンカンに立腹して、家屋不法侵入占拠等々と警察へ訴えた。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
粉末,ふんまつ,분말,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,ゴハンツブにカルモチンなぞの粉末をたっぷりつけてお盆に入れて庭へだしておく。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
繁殖,はんしょく,번식,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,秋田犬はテンパーに弱くて死に易いように近親結婚の結果、繁殖率が低くなって絶滅を辿るのみであるという。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
考古学,こうこがく,고고학,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,桐生の織物組合長Ｓ君は私のゴルフ仲間で飲み仲間でもあり、また彼は素人考古学者、江戸文学素人大家等々、甚だ賑やかな人物である。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
舗装,ほそう,포장,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,しかし現代の幹線第一号の東海道の国道でも、京浜国道をはずれると哀れなもので、ろくに舗装もされてないし、人道もない。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
花粉,かふん,꽃가루,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,一人の少年が蔓の花粉で殺人を計画するという話である。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
荒っぽい,あらっぽい,거칠다,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,漁師とか相撲の食べ物にふさわしい荒っぽい料理だが、味はコッテリと微妙である。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
著名な,ちょめいな,저명한,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,東京、阪神、著名な温泉場はとくに多い。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
補給,ほきゅう,보급,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,要するにエネルギーの補給源は胃袋で、胃袋が病的なのが何よりも病的なのかも知れない。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
規格,きかく,규격,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,犬屋は純粋種に似せることを目的にしているから、私が本当のことを書くと困るのだけれども、規格とか標準以上の改良種や、新種をつくることを目的にし、商法の上でもそれを明らかにしておけば、めいわくするはずもなく、その方が本当に面白味もあり、やりがいもあり、モウケにもなる仕事のはずなのだ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
謙虚,けんきょ,겸허,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,いささかも相手を見くびらず、むしろ相手の才能に敬意すらも払いつつ、謙虚に己れの全力をつくすという着実な構えがみなぎっており、最後までそれが少しも崩れなかった。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
軍事,ぐんじ,군사,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,日本の軍事専門家や学術専門家も、自分の専門分野における一人ぎりの常識にしばられて、妙に相手を見くびり常識範囲の精度に酔払っていたように見うけられるが、われわれの日常生活にも愛きょうのある常識がたくさんあるようだ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
転居,てんきょ,전거,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,したがって、度々転居ぐせのある私の現住所へ届くには日数がかかって、松飾りをとってから連日舞いこんでくるのである。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
軽快な,けいかいな,경쾌한,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,こういう使い心持がよくてつい滑りだすような軽快な言葉は、それを発することによって人に喜ばれ、人に快感を与えるように意味を切り換えておく方が便利だ。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
防火,ぼうか,방화,明日は天気になれ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45935_ruby_50650.zip,たぶん戦争中、防火用水として造ったのだろうと考えて、家主にきいたら、「イエ、池です。,,public_domain:青空文庫:明日は天気になれ:坂口安吾
代弁,だいべん,대변,新らしき文学,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45735_txt_23913.zip,かく圧迫を余儀なくせしめられた個人のために、その血と肉の人間悲劇を代弁し、反逆しうるものは文学である。,,public_domain:青空文庫:新らしき文学:坂口安吾
手腕,しゅわん,수완,新らしき文学,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45735_txt_23913.zip,現在ソヴィエト・ロシヤに於て文学に課せられた一つの課題は社会的な感情を探り出し書きあらわすことであるというが、文学の反逆的な役割を巧に瞞着した為政者の手腕もさることながら、漠然として社会感情を探しあぐねるロシヤ作家のだらしなさは滑稽である。,,public_domain:青空文庫:新らしき文学:坂口安吾
新興,しんこう,신흥,新らしき文学,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45735_txt_23913.zip,私は昨日までの二日間に於て、新らしき文学の本質問題を述べ、従来の末梢的な新興文学と称するものを否定し、プロレタリア文学を否定し無気力な老人趣味的文学を否定した。,,public_domain:青空文庫:新らしき文学:坂口安吾
減少,げんしょう,감소,新らしき文学,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45735_txt_23913.zip,＊由来、文化は個人生活の内容（幸福と言ってもいい）の減少を条件として出発し、進化する。,,public_domain:青空文庫:新らしき文学:坂口安吾
識別,しきべつ,식별,新らしき文学,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45735_txt_23913.zip,＊昔アリストテレス以前には、人々は虹に三色のみを識別した。,,public_domain:青空文庫:新らしき文学:坂口安吾
音楽家,おんがくか,음악가,新らしき文学,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/45735_txt_23913.zip,小説家の観念は直接言葉の形に於て形成し、画家の観念は色彩の組合せに、音楽家の観念は音の組合せに於て形成する。,,public_domain:青空文庫:新らしき文学:坂口安吾
公開,こうかい,공개,阿部定という女,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42816_txt_32732.zip,私はお定さんのような事件は正しい意味で世間の人々が理解する必要があると考えていますが、だいたい男女の肉体生活の合理性というものが、もっと公開的に論議せられることが望ましいと思うものです。,,public_domain:青空文庫:阿部定という女:坂口安吾
完結,かんけつ,완결,阿部定という女,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42816_txt_32732.zip,まったく二人だけの至高の世界に於ける一つの愛情の完結みたいなもので、吉さんが死して自分と共に一つに帰したような思いもしたろうと思われます。,,public_domain:青空文庫:阿部定という女:坂口安吾
有益な,ゆうえきな,유익한,阿部定という女,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42816_txt_32732.zip,先日、ある雑誌の依頼で例の阿部定さんと対談しましたが、私には、非常に有益なものでした。,,public_domain:青空文庫:阿部定という女:坂口安吾
中傷,ちゅうしょう,중상 비방,或る選挙風景,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/61136_ruby_78125.zip,民主党の候補がそこで演説して立ち去ってまもなく、どこからか彼のトラックが同じ場所に現れて、ただ今この場所で民主党の誰それが私を中傷致しましたが……と云って、今演説して立ち去ったばかりの敵の効果をコクメイに叩きつぶしているのである。,,public_domain:青空文庫:或る選挙風景:坂口安吾
使いこなす,つかいこなす,활용하다,或る選挙風景,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/61136_ruby_78125.zip,ボスを倒すには、ボスの用いる新兵器を同様にある点までは使いこなす資力がなければ、全然感官的に失格するだけだろう。,,public_domain:青空文庫:或る選挙風景:坂口安吾
失格,しっかく,실격,或る選挙風景,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/61136_ruby_78125.zip,路傍でメガホンなんぞでいくら熱弁をふるっても、その音声の大小に於て原子バクダンと鉄砲ぐらいの差がある以上、感官的に候補者を失格しているようなものである。,,public_domain:青空文庫:或る選挙風景:坂口安吾
満足感,まんぞくかん,만족감,或る選挙風景,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/61136_ruby_78125.zip,民主党の候補が後々とシラミつぶしに叩かれ、自由党の候補が叩き廻りつつ気勢とみに上って、すでに当選したように、皆さん、ありがとう、すでに優勢ではありますが尚この上にも、なぞとまったく暴力で相手を叩き伏せつつあることによって満足感に酔ってトラックを走らせているドヨメキをきくと、ムラムラと我慢がならなくなりましたね。,,public_domain:青空文庫:或る選挙風景:坂口安吾
出社,しゅっしゃ,출근,アンゴウ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42837_ruby_22144.zip,その日出社すると、昨日会った彼の蔵書の所有主から電話がきた。,,public_domain:青空文庫:アンゴウ:坂口安吾
台本,だいほん,대본,アンゴウ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42837_ruby_22144.zip,二人にとっては暗号遊びのたのしい台本であったから、火急の際にも、必死に持ちだして防空壕へ投げいれたのに相違ない。,,public_domain:青空文庫:アンゴウ:坂口安吾
改まる,あらたまる,바뀌다,アンゴウ,坂口安吾,https://www.aozora.gr.jp/cards/001095/files/42837_ruby_22144.zip,その本のなかに、変な暗号めくものがありましたが、と何気なくきりだしたいと思ったが、堅く改まるに相違ないからどうしても言いだせない。,,public_domain:青空文庫:アンゴウ:坂口安吾
損失,そんしつ,손실,宇野浩二君を思う,佐藤春夫,https://www.aozora.gr.jp/cards/001763/files/58794_ruby_69048.zip,当今、本当の文学のわかる人のすくないおりから、君を失ったことは大きな文学的損失でもある。,,public_domain:青空文庫:宇野浩二君を思う:佐藤春夫
思い立つ,おもいたつ,마음먹다,オカアサン,佐藤春夫,https://www.aozora.gr.jp/cards/001763/files/55985_ruby_55494.zip,これより外に、その夫人が良人のいい土産でありその上彼女の可愛い小さな娘たちのいい友達を人手に渡そうなどと思い立つ理由を、わたしは思い究めることが出来ないのです。,,public_domain:青空文庫:オカアサン:佐藤春夫
観点,かんてん,관점,思い出,佐藤春夫,https://www.aozora.gr.jp/cards/001763/files/58824_txt_66690.zip,今度津和野に建立された詩碑の文について相談をうけたので、少なくとも小学校の先生にも理解が出来、子供に説明のできるものをと思って、すぐれて、判り易く、戦争的な色彩のないものという観点から、先生の陣中詩集の中から「カフスボタン」を選んだ。,,public_domain:青空文庫:思い出:佐藤春夫
参上,さんじょう,찾아옴,荷風先生と情人の写真,佐藤春夫,https://www.aozora.gr.jp/cards/001763/files/59395_ruby_72245.zip,僕はそのころ度々偏奇館へも参上したが、僕のために包みなおされたという品はついぞ見せてもらったこともないし、この話の真実性は僕にもほんとうは幾分うたがわしい。,,public_domain:青空文庫:荷風先生と情人の写真:佐藤春夫
発足,ほっそく,발족,現代と浄土宗,佐藤春夫,https://www.aozora.gr.jp/cards/001763/files/58311_ruby_63798.zip,宗教は人間の理智の無力で頼むに足らぬことを知るところから発足するのである。,,public_domain:青空文庫:現代と浄土宗:佐藤春夫
満喫,まんきつ,만끽,幸福のなかに,佐藤春夫,https://www.aozora.gr.jp/cards/001763/files/59310_ruby_72974.zip,去年は偶然にも紅葉の美を満喫したから、ことしは花をぞんぶんに見たいものである。,,public_domain:青空文庫:幸福のなかに:佐藤春夫
勉強家,べんきょうか,공부가 노력가,秋草,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/46459_ruby_23721.zip,物数寄な家族のもののあつまりのことで、花の風情を人の姿に見立て、あるものには大音羽屋、あるものには橘屋、あるものには勉強家などの名がついたというのも、見るからにみずみずしい生気を呼吸する草の一もとを頼もうとするからの戯れであった。,,public_domain:青空文庫:秋草:島崎藤村
壮大な,そうだいな,장대한,朝飯,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/2949_ruby_5793.zip,もし君が壮大な邸宅でも構えるという時代に、僕が困って行くようなことがあったら、其時は君、宜敷頼みますぜ。,,public_domain:青空文庫:朝飯:島崎藤村
余暇,よか,여가,嵐,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1511_ruby_20469.zip,花の好きな末子は茶の間から庭へ降りて、わずかばかりの植木を見に行くことにも学校通いの余暇を慰めた。,,public_domain:青空文庫:嵐:島崎藤村
母校,ぼこう,모교,嵐,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1511_ruby_20469.zip,太郎はすでに中学の制服を着る年ごろであったから、すこし遠くても電車で私の母校のほうへ通わせ、次郎と末子の二人を愛宕下の学校まで毎日歩いて通わせた。,,public_domain:青空文庫:嵐:島崎藤村
見慣れる,みなれる,눈에 익다,嵐,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1511_ruby_20469.zip,お徳の白い割烹着も、見慣れるうちにそうおかしくなくなった。,,public_domain:青空文庫:嵐:島崎藤村
見直す,みなおす,다시 보다,嵐,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1511_ruby_20469.zip,暮れから道路工事の始まっていた電車通りも石やアスファルトにすっかり敷きかえられて、橡の並み木のすがたもなんとなく見直す時だ。,,public_domain:青空文庫:嵐:島崎藤村
配偶者,はいぐうしゃ,배우자,嵐,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1511_ruby_20469.zip,私が早く自分の配偶者を失い、六歳を頭に四人の幼いものをひかえるようになった時から、すでにこんな生活は始まったのである。,,public_domain:青空文庫:嵐:島崎藤村
先着,せんちゃく,선착,ある女の生涯,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/4623_ruby_29897.zip,長いこと遠いところに行っていたおげんの一番目の弟の宗太も、その頃は東京で、これもお玉の旦那と二人で急いで来たが、先着の親戚と一緒になる頃はやがて十一時過ぎであった。,,public_domain:青空文庫:ある女の生涯:島崎藤村
優美な,ゆうびな,우아한,家,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1509_ruby_4945.zip,しかし、この下婢は性来読書が嫌いと見えて、どんなに他の娘達が優美な文字を書習おうとして骨折っていても、それを羨ましいとも思わなかった。,,public_domain:青空文庫:家:島崎藤村
密集,みっしゅう,밀집,家,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1509_ruby_4945.zip,沢山密集って生った枝からは、紫色に熟した実がポタポタ落ちた。,,public_domain:青空文庫:家:島崎藤村
柔軟な,じゅうなんな,유연한,家,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1509_ruby_4945.zip,下女は人形でも抱くようにして、柔軟なお繁の頬へ自分の紅い頬を押宛てていた。,,public_domain:青空文庫:家:島崎藤村
眠たい,ねむたい,졸리다,家,島崎藤村,https://www.aozora.gr.jp/cards/000158/files/1509_ruby_4945.zip,「好い児だ――好い児だ――ねんねしな――」眠たい子守歌をお房に歌ってやりながら三吉は自分の声に耳を澄ました。,,public_domain:青空文庫:家:島崎藤村
